1	-0.0
2	-0.0
3	-100.0
4	-100.0
5	-100.0
6	-91.084
7	-0.0
8	-0.0
9	-100.0
10	-100.0
11	-0.0
12	-0.0
13	-0.0
14	-0.0
15	-0.0
16	0.0
17	100.0
18	100.0
19	100.0
20	-0.0
21	-100.0
22	-0.0
23	-69.78
24	-0.0
25	-0.0
26	0.0
27	100.0
28	100.0
29	100.0
30	100.0
31	100.0
32	-100.0
33	-0.0
34	-100.0
35	-0.0
36	0.0
37	100.0
38	100.0
39	100.0
40	100.0
41	100.0
42	-0.0
43	-100.0
44	-100.0
45	-16.82
46	-0.0
47	100.0
48	100.0
49	100.0
50	100.0
51	100.0
52	-22.316
53	-100.0
54	-100.0
55	-100.0
56	-100.0
57	-100.0
58	-0.0
59	0.0
60	100.0
61	100.0
62	-100.0
63	-100.0
64	-100.0

#Max Density: 2656.469 mA/cm^2
#Max Current: 27.488 mA
#Location of the Maximum: [2.902 mm, 0.88 mm]
#Total Current: 549.763 mA
#Area above 80%: 30.11 mm^2
