1	-0.0
2	-0.0
3	-100.0
4	-100.0
5	-0.0
6	-19.927
7	-100.0
8	-100.0
9	-100.0
10	-0.0
11	-66.698
12	-100.0
13	-0.0
14	0.0
15	100.0
16	100.0
17	100.0
18	-0.0
19	-0.0
20	-0.0
21	-0.0
22	-100.0
23	-100.0
24	0.0
25	100.0
26	100.0
27	100.0
28	100.0
29	0.0
30	-0.0
31	-0.0
32	-0.0
33	-0.0
34	0.0
35	100.0
36	100.0
37	100.0
38	100.0
39	100.0
40	0.0
41	-46.675
42	-100.0
43	-100.0
44	-50.785
45	100.0
46	100.0
47	100.0
48	100.0
49	100.0
50	0.0
51	-100.0
52	-100.0
53	-0.0
54	-100.0
55	-100.0
56	-0.0
57	100.0
58	100.0
59	100.0
60	-23.202
61	-100.0
62	-100.0
63	-100.0
64	-92.714

#Max Density: 2667.591 mA/cm^2
#Max Current: 27.603 mA
#Location of the Maximum: [-0.789 mm, 1.296 mm]
#Total Current: 552.064 mA
#Area above 80%: 28.94 mm^2
