1	-100.0
2	-100.0
3	-100.0
4	-61.886
5	-100.0
6	-100.0
7	-100.0
8	-100.0
9	-100.0
10	-12.739
11	-100.0
12	100.0
13	100.0
14	100.0
15	100.0
16	0.0
17	-51.08
18	-0.0
19	-100.0
20	-0.0
21	0.0
22	100.0
23	100.0
24	100.0
25	100.0
26	100.0
27	100.0
28	0.0
29	-0.0
30	0.0
31	0.0
32	0.0
33	100.0
34	100.0
35	100.0
36	100.0
37	100.0
38	0.0
39	-0.0
40	0.0
41	0.0
42	13.157
43	100.0
44	100.0
45	100.0
46	100.0
47	0.0
48	-0.0
49	-100.0
50	-45.571
51	-0.0
52	0.0
53	0.0
54	-100.0
55	0.0
56	86.843
57	-100.0
58	-100.0
59	-100.0
60	-100.0
61	-100.0
62	-100.0
63	-0.0
64	-28.724

#Max Density: 2646.488 mA/cm^2
#Max Current: 27.385 mA
#Location of the Maximum: [-5.85 mm, 0.793 mm]
#Total Current: 547.697 mA
#Area above 80%: 39.98 mm^2
